node_name,rate,origin_traffic,traffic,log_time
美国3a-vip,1,1124091,1.07MB,2024-03-10 00:02:22
美国3a-vip,1,762297,744.43KB,2024-03-10 00:05:24
美国3a-vip,1,543051,530.32KB,2024-03-10 00:08:26
美国3a-vip,1,707819,691.23KB,2024-03-10 00:11:27
美国3a-vip,1,1041256,1016.85KB,2024-03-10 00:14:29
美国3a-vip,1,847233,827.38KB,2024-03-10 00:17:31
美国3a-vip,1,614410,600.01KB,2024-03-10 00:20:32
美国3a-vip,1,3413188,3.26MB,2024-03-10 00:23:34
美国3a-vip,1,16631390,15.86MB,2024-03-10 00:26:37
美国3a-vip,1,4846026,4.62MB,2024-03-10 00:29:39
美国3a-vip,1,1595615,1.52MB,2024-03-10 00:32:40
美国3a-vip,1,1162519,1.11MB,2024-03-10 00:35:42
美国3a-vip,1,1024573,1000.56KB,2024-03-10 00:38:44
美国3a-vip,1,1090959,1.04MB,2024-03-10 00:41:45
美国3a-vip,1,1602883,1.53MB,2024-03-10 00:44:47
美国3a-vip,1,1354126,1.29MB,2024-03-10 00:47:48
美国3a-vip,1,1098457,1.05MB,2024-03-10 00:50:49
美国3a-vip,1,1183732,1.13MB,2024-03-10 00:53:51
美国3a-vip,1,3718516,3.55MB,2024-03-10 00:56:52
美国3a-vip,1,1567351,1.49MB,2024-03-10 00:59:54
美国3a-vip,1,1592380,1.52MB,2024-03-10 01:02:55
美国3a-vip,1,1257563,1.2MB,2024-03-10 01:05:57
美国3a-vip,1,1195935,1.14MB,2024-03-10 01:08:58
美国3a-vip,1,2656903,2.53MB,2024-03-10 01:12:00
美国3a-vip,1,1538034,1.47MB,2024-03-10 01:15:01
美国3a-vip,1,1392282,1.33MB,2024-03-10 01:18:03
美国3a-vip,1,1138875,1.09MB,2024-03-10 01:21:04
美国3a-vip,1,1688857,1.61MB,2024-03-10 01:24:05
美国3a-vip,1,16589,16.2KB,2024-03-10 01:27:07
美国4a-vip,1,6587503,6.28MB,2024-03-10 01:43:05
阿联酋a-vip,1,76841,75.04KB,2024-03-10 08:06:09
阿联酋a-vip,1,32974175,31.45MB,2024-03-10 08:07:10
阿联酋a-vip,1,156330,152.67KB,2024-03-10 08:08:12
阿联酋a-vip,1,59843,58.44KB,2024-03-10 08:09:13
