node_name,rate,origin_traffic,traffic,log_time
美国5a-付费节点,1,1225994,1.17MB,2024-04-17 00:02:06
美国5a-付费节点,1,717258,700.45KB,2024-04-17 00:05:07
美国5a-付费节点,1,2580619,2.46MB,2024-04-17 00:08:09
美国5a-付费节点,1,6314895,6.02MB,2024-04-17 00:11:11
美国5a-付费节点,1,807307,788.39KB,2024-04-17 00:14:13
美国5a-付费节点,1,9954894,9.49MB,2024-04-17 00:17:15
美国5a-付费节点,1,3121588,2.98MB,2024-04-17 00:20:16
美国5a-付费节点,1,4953415,4.72MB,2024-04-17 00:23:18
美国5a-付费节点,1,2600789,2.48MB,2024-04-17 00:26:19
美国5a-付费节点,1,640130,625.13KB,2024-04-17 00:29:21
美国5a-付费节点,1,2875306,2.74MB,2024-04-17 00:32:22
美国5a-付费节点,1,1377282,1.31MB,2024-04-17 00:35:24
美国5a-付费节点,1,2874840,2.74MB,2024-04-17 00:38:25
美国5a-付费节点,1,31,31B,2024-04-17 00:41:27
美国3a-付费节点,1,2692533,2.57MB,2024-04-17 01:02:22
美国3a-付费节点,1,13011990,12.41MB,2024-04-17 01:05:24
美国3a-付费节点,1,119008,116.22KB,2024-04-17 01:08:25
美国3a-付费节点,1,1417498,1.35MB,2024-04-17 01:11:27
美国3a-付费节点,1,87445,85.4KB,2024-04-17 01:14:28
美国3a-付费节点,1,59834,58.43KB,2024-04-17 01:17:30
美国3a-付费节点,1,833751,814.21KB,2024-04-17 01:23:32
新加坡1b-付费节点,1,1064011,1.01MB,2024-04-17 09:00:35
新加坡1b-付费节点,1,40408,39.46KB,2024-04-17 09:03:35
新加坡1b-付费节点,1,3204547,3.06MB,2024-04-17 09:06:36
新加坡1b-付费节点,1,47344,46.23KB,2024-04-17 09:09:36
新加坡1b-付费节点,1,146473,143.04KB,2024-04-17 09:12:37
新加坡1b-付费节点,1,48711,47.57KB,2024-04-17 09:15:38
新加坡1b-付费节点,1,33142,32.37KB,2024-04-17 09:18:38
新加坡1b-付费节点,1,30721,30KB,2024-04-17 09:21:39
新加坡1b-付费节点,1,24761,24.18KB,2024-04-17 09:24:40
美国5a-付费节点,1,1200423,1.14MB,2024-04-17 09:26:03
新加坡1b-付费节点,1,170970,166.96KB,2024-04-17 09:27:40
美国5a-付费节点,1,84684,82.7KB,2024-04-17 09:29:05
新加坡1b-付费节点,1,613581,599.2KB,2024-04-17 09:30:41
美国5a-付费节点,1,9416,9.2KB,2024-04-17 09:32:06
新加坡1b-付费节点,1,35786,34.95KB,2024-04-17 09:33:42
美国5a-付费节点,1,75810,74.03KB,2024-04-17 09:35:07
新加坡1b-付费节点,1,125754,122.81KB,2024-04-17 09:36:42
美国5a-付费节点,1,127714,124.72KB,2024-04-17 09:38:09
新加坡1b-付费节点,1,48567,47.43KB,2024-04-17 09:39:43
美国5a-付费节点,1,11133,10.87KB,2024-04-17 09:41:10
新加坡1b-付费节点,1,29998,29.29KB,2024-04-17 09:42:44
