node_name,rate,origin_traffic,traffic,log_time
美国4a-vip,1,10818816,10.32MB,2024-03-20 08:13:35
美国4a-vip,1,22123135,21.1MB,2024-03-20 08:16:36
美国4a-vip,1,58769313,56.05MB,2024-03-20 08:19:38
美国4a-vip,1,46634611,44.47MB,2024-03-20 08:22:39
美国4a-vip,1,20842838,19.88MB,2024-03-20 08:25:41
美国4a-vip,1,31211439,29.77MB,2024-03-20 08:28:42
美国4a-vip,1,51720128,49.32MB,2024-03-20 08:31:43
美国4a-vip,1,34022711,32.45MB,2024-03-20 08:34:44
美国4a-vip,1,34700132,33.09MB,2024-03-20 08:37:46
美国4a-vip,1,13757453,13.12MB,2024-03-20 08:40:47
美国4a-vip,1,2011489,1.92MB,2024-03-20 08:43:49
美国4a-vip,1,644771,629.66KB,2024-03-20 08:46:50
美国4a-vip,1,5617,5.49KB,2024-03-20 08:49:52
美国4a-vip,1,1157326,1.1MB,2024-03-20 08:52:53
美国4a-vip,1,181849,177.59KB,2024-03-20 08:55:55
美国4a-vip,1,7013,6.85KB,2024-03-20 08:58:56
新加坡2a-vip,1,397634,388.31KB,2024-03-20 08:59:17
新加坡2a-vip,1,812931,793.88KB,2024-03-20 09:00:18
新加坡2a-vip,1,14155,13.82KB,2024-03-20 09:01:18
新加坡2a-vip,1,75553,73.78KB,2024-03-20 09:02:18
新加坡2a-vip,1,30239,29.53KB,2024-03-20 09:03:19
新加坡2a-vip,1,44115,43.08KB,2024-03-20 09:04:19
美国4a-vip,1,7013,6.85KB,2024-03-20 09:05:00
新加坡2a-vip,1,22222,21.7KB,2024-03-20 09:05:19
新加坡2a-vip,1,111546,108.93KB,2024-03-20 09:06:20
新加坡2a-vip,1,21432,20.93KB,2024-03-20 09:07:20
新加坡2a-vip,1,23798,23.24KB,2024-03-20 09:08:20
新加坡2a-vip,1,21048,20.55KB,2024-03-20 09:09:21
新加坡2a-vip,1,1052958,1MB,2024-03-20 09:10:21
新加坡2a-vip,1,876767,856.22KB,2024-03-20 09:11:21
新加坡2a-vip,1,46090,45.01KB,2024-03-20 09:12:21
新加坡2a-vip,1,41027,40.07KB,2024-03-20 09:13:22
新加坡2a-vip,1,52492,51.26KB,2024-03-20 09:14:22
新加坡2a-vip,1,34084,33.29KB,2024-03-20 09:15:22
新加坡2a-vip,1,2516062,2.4MB,2024-03-20 09:16:23
新加坡2a-vip,1,3032602,2.89MB,2024-03-20 09:17:23
新加坡2a-vip,1,33154,32.38KB,2024-03-20 09:18:23
新加坡2a-vip,1,22442,21.92KB,2024-03-20 09:19:24
新加坡2a-vip,1,26948,26.32KB,2024-03-20 09:20:24
新加坡2a-vip,1,29673,28.98KB,2024-03-20 09:21:24
新加坡2a-vip,1,36544,35.69KB,2024-03-20 09:22:25
新加坡2a-vip,1,21949,21.43KB,2024-03-20 09:23:25
新加坡2a-vip,1,50251,49.07KB,2024-03-20 09:24:25
新加坡2a-vip,1,19871,19.41KB,2024-03-20 09:25:25
新加坡2a-vip,1,24613,24.04KB,2024-03-20 09:26:26
新加坡2a-vip,1,15539,15.17KB,2024-03-20 09:27:26
新加坡2a-vip,1,87173,85.13KB,2024-03-20 09:28:26
新加坡2a-vip,1,73312,71.59KB,2024-03-20 09:29:27
新加坡2a-vip,1,45086,44.03KB,2024-03-20 09:30:27
新加坡2a-vip,1,22450,21.92KB,2024-03-20 09:31:27
新加坡2a-vip,1,19717,19.25KB,2024-03-20 09:32:28
新加坡2a-vip,1,22467,21.94KB,2024-03-20 09:33:28
新加坡2a-vip,1,19682,19.22KB,2024-03-20 09:34:28
新加坡2a-vip,1,22517,21.99KB,2024-03-20 09:35:29
新加坡2a-vip,1,19746,19.28KB,2024-03-20 09:36:29
新加坡2a-vip,1,16213,15.83KB,2024-03-20 09:37:29
新加坡2a-vip,1,35432,34.6KB,2024-03-20 09:38:29
新加坡2a-vip,1,28237,27.58KB,2024-03-20 09:39:30
新加坡2a-vip,1,32317,31.56KB,2024-03-20 09:40:30
新加坡2a-vip,1,24503,23.93KB,2024-03-20 09:41:30
新加坡2a-vip,1,40769,39.81KB,2024-03-20 09:42:31
新加坡2a-vip,1,45630,44.56KB,2024-03-20 09:43:31
新加坡2a-vip,1,35656,34.82KB,2024-03-20 09:44:31
新加坡2a-vip,1,34494,33.69KB,2024-03-20 09:45:32
新加坡2a-vip,1,22488,21.96KB,2024-03-20 09:46:32
新加坡2a-vip,1,19677,19.22KB,2024-03-20 09:47:33
新加坡2a-vip,1,16152,15.77KB,2024-03-20 09:48:33
新加坡2a-vip,1,66201,64.65KB,2024-03-20 09:49:33
新加坡2a-vip,1,251828,245.93KB,2024-03-20 09:50:33
新加坡2a-vip,1,19691,19.23KB,2024-03-20 09:51:34
新加坡2a-vip,1,22431,21.91KB,2024-03-20 09:52:34
新加坡2a-vip,1,19777,19.31KB,2024-03-20 09:53:34
新加坡2a-vip,1,22663,22.13KB,2024-03-20 09:54:35
新加坡2a-vip,1,19738,19.28KB,2024-03-20 09:55:35
新加坡2a-vip,1,28345,27.68KB,2024-03-20 09:56:35
新加坡2a-vip,1,19666,19.21KB,2024-03-20 09:57:36
新加坡2a-vip,1,22454,21.93KB,2024-03-20 09:58:36
新加坡2a-vip,1,26767,26.14KB,2024-03-20 09:59:36
新加坡2a-vip,1,34357,33.55KB,2024-03-20 10:00:37
新加坡2a-vip,1,115434,112.73KB,2024-03-20 10:01:37
新加坡2a-vip,1,28110,27.45KB,2024-03-20 10:02:38
新加坡2a-vip,1,19774,19.31KB,2024-03-20 10:03:38
新加坡2a-vip,1,22691,22.16KB,2024-03-20 10:04:38
新加坡2a-vip,1,130493,127.43KB,2024-03-20 10:05:39
新加坡2a-vip,1,34432,33.63KB,2024-03-20 10:06:39
新加坡2a-vip,1,19774,19.31KB,2024-03-20 10:07:39
新加坡2a-vip,1,51716,50.5KB,2024-03-20 10:08:40
新加坡2a-vip,1,13583,13.26KB,2024-03-20 10:09:40
新加坡2a-vip,1,24425,23.85KB,2024-03-20 10:10:40
新加坡2a-vip,1,19717,19.25KB,2024-03-20 10:11:41
新加坡2a-vip,1,24553,23.98KB,2024-03-20 10:12:41
新加坡2a-vip,1,25827,25.22KB,2024-03-20 10:13:41
新加坡2a-vip,1,22370,21.85KB,2024-03-20 10:14:42
新加坡2a-vip,1,45926,44.85KB,2024-03-20 10:15:42
新加坡2a-vip,1,34417,33.61KB,2024-03-20 10:16:42
新加坡2a-vip,1,12676,12.38KB,2024-03-20 10:17:43
新加坡2a-vip,1,15936,15.56KB,2024-03-20 10:18:43
