node_name,rate,origin_traffic,traffic,log_time
不限流量-美国2-VIP,0,108461,0B,2024-02-26 00:01:31
香港g1a-VIP,1,423355,413.43KB,2024-02-26 00:02:42
美国3a-VIP,1,7110,6.94KB,2024-02-26 00:02:53
美国2a-VIP,1,43992,42.96KB,2024-02-26 00:03:11
不限流量-美国2-VIP,0,186643,0B,2024-02-26 00:04:32
香港g1a-VIP,1,340245,332.27KB,2024-02-26 00:05:43
美国3a-VIP,1,348,348B,2024-02-26 00:05:54
美国2a-VIP,1,40117,39.18KB,2024-02-26 00:06:12
不限流量-美国2-VIP,0,237752,0B,2024-02-26 00:07:32
香港g1a-VIP,1,374435,365.66KB,2024-02-26 00:08:44
美国3a-VIP,1,42960,41.95KB,2024-02-26 00:08:55
美国2a-VIP,1,44972,43.92KB,2024-02-26 00:09:13
不限流量-美国2-VIP,0,466412,0B,2024-02-26 00:10:33
香港g1a-VIP,1,339635,331.67KB,2024-02-26 00:11:45
美国3a-VIP,1,6461,6.31KB,2024-02-26 00:11:57
不限流量-美国2-VIP,0,420682,0B,2024-02-26 00:13:34
香港g1a-VIP,1,390972,381.81KB,2024-02-26 00:14:46
美国3a-VIP,1,36450,35.6KB,2024-02-26 00:14:59
美国2a-VIP,1,85826,83.81KB,2024-02-26 00:15:16
不限流量-美国2-VIP,0,601538,0B,2024-02-26 00:16:36
香港g1a-VIP,1,441893,431.54KB,2024-02-26 00:17:46
美国3a-VIP,1,28240,27.58KB,2024-02-26 00:18:00
美国2a-VIP,1,90446,88.33KB,2024-02-26 00:18:18
不限流量-美国2-VIP,0,430727,0B,2024-02-26 00:19:36
香港g1a-VIP,1,397050,387.74KB,2024-02-26 00:20:47
美国3a-VIP,1,10877,10.62KB,2024-02-26 00:21:02
美国2a-VIP,1,689126,672.97KB,2024-02-26 00:21:19
不限流量-美国2-VIP,0,232792,0B,2024-02-26 00:22:37
香港g1a-VIP,1,517234,505.11KB,2024-02-26 00:23:48
美国3a-VIP,1,11288,11.02KB,2024-02-26 00:24:03
美国2a-VIP,1,13087164,12.48MB,2024-02-26 00:24:20
不限流量-美国2-VIP,0,175439,0B,2024-02-26 00:25:38
香港g1a-VIP,1,173956,169.88KB,2024-02-26 00:26:49
美国2a-VIP,1,5398,5.27KB,2024-02-26 00:27:21
不限流量-美国2-VIP,0,77125,0B,2024-02-26 00:28:39
香港g1a-VIP,1,211051,206.1KB,2024-02-26 00:29:49
美国3a-VIP,1,348,348B,2024-02-26 00:30:05
美国2a-VIP,1,30335,29.62KB,2024-02-26 00:30:23
不限流量-美国2-VIP,0,8292,0B,2024-02-26 00:31:40
香港g1a-VIP,1,122451,119.58KB,2024-02-26 00:44:53
美国3a-VIP,1,348,348B,2024-02-26 00:45:12
美国2a-VIP,1,2684107,2.56MB,2024-02-26 00:45:30
美国3a-VIP,1,348,348B,2024-02-26 00:48:13
美国2a-VIP,1,82478,80.54KB,2024-02-26 00:48:31
美国3a-VIP,1,348,348B,2024-02-26 01:03:19
美国2a-VIP,1,84323,82.35KB,2024-02-26 01:03:38
不限流量-美国2-VIP,0,77114,0B,2024-02-26 01:04:49
香港g1a-VIP,1,503107,491.32KB,2024-02-26 01:05:57
美国3a-VIP,1,696,696B,2024-02-26 01:06:20
美国2a-VIP,1,83562,81.6KB,2024-02-26 01:06:40
不限流量-美国2-VIP,0,172903,0B,2024-02-26 01:07:50
香港g1a-VIP,1,88006,85.94KB,2024-02-26 01:08:58
美国3a-VIP,1,348,348B,2024-02-26 01:09:21
不限流量-美国2-VIP,0,18816,0B,2024-02-26 01:22:53
香港g1a-VIP,1,52948,51.71KB,2024-02-26 01:24:01
美国3a-VIP,1,8972,8.76KB,2024-02-26 01:24:28
美国2a-VIP,1,39232,38.31KB,2024-02-26 01:24:48
香港g1a-VIP,1,61105,59.67KB,2024-02-26 01:39:04
美国3a-VIP,1,348,348B,2024-02-26 01:39:34
美国2a-VIP,1,57760,56.41KB,2024-02-26 01:39:55
不限流量-美国2-VIP,0,10649,0B,2024-02-26 01:40:57
美国3a-VIP,1,348,348B,2024-02-26 01:54:40
美国2a-VIP,1,716807,700.01KB,2024-02-26 01:55:01
不限流量-美国2-VIP,0,10589,0B,2024-02-26 01:56:00
香港g1a-VIP,1,190290,185.83KB,2024-02-26 01:57:08
美国3a-VIP,1,348,348B,2024-02-26 01:57:42
美国2a-VIP,1,8806,8.6KB,2024-02-26 01:58:02
不限流量-美国2-VIP,0,168176,0B,2024-02-26 01:59:01
香港g1a-VIP,1,102957,100.54KB,2024-02-26 02:00:08
不限流量-美国2-VIP,0,154087,0B,2024-02-26 02:02:02
香港g1a-VIP,1,10228,9.99KB,2024-02-26 02:03:09
美国3a-VIP,1,348,348B,2024-02-26 02:03:44
美国2a-VIP,1,7008,6.84KB,2024-02-26 02:04:05
美国3a-VIP,1,348,348B,2024-02-26 02:06:46
美国2a-VIP,1,44945,43.89KB,2024-02-26 02:07:06
不限流量-美国2-VIP,0,231344,0B,2024-02-26 02:08:03
不限流量-美国2-VIP,0,162523,0B,2024-02-26 02:11:04
美国3a-VIP,1,348,348B,2024-02-26 02:12:48
不限流量-美国2-VIP,0,164838,0B,2024-02-26 02:14:04
不限流量-美国2-VIP,0,231306,0B,2024-02-26 02:17:05
美国3a-VIP,1,8740,8.54KB,2024-02-26 02:18:51
不限流量-美国2-VIP,0,154201,0B,2024-02-26 02:20:06
美国3a-VIP,1,348,348B,2024-02-26 02:21:52
不限流量-美国2-VIP,0,169637,0B,2024-02-26 02:23:06
香港g1a-VIP,1,18007,17.58KB,2024-02-26 02:24:13
美国2a-VIP,1,37631,36.75KB,2024-02-26 02:25:15
不限流量-美国2-VIP,0,164910,0B,2024-02-26 02:26:07
美国3a-VIP,1,348,348B,2024-02-26 02:27:55
美国2a-VIP,1,27685,27.04KB,2024-02-26 02:28:16
不限流量-美国2-VIP,0,154125,0B,2024-02-26 02:29:08
香港g1a-VIP,1,49412,48.25KB,2024-02-26 02:30:14
美国2a-VIP,1,46069,44.99KB,2024-02-26 02:31:17
不限流量-美国2-VIP,0,154192,0B,2024-02-26 02:32:08
美国3a-VIP,1,348,348B,2024-02-26 02:33:57
不限流量-美国2-VIP,0,173123,0B,2024-02-26 02:35:09
香港g1a-VIP,1,342555,334.53KB,2024-02-26 02:36:15
美国3a-VIP,1,348,348B,2024-02-26 02:36:58
不限流量-美国2-VIP,0,231098,0B,2024-02-26 02:38:10
香港g1a-VIP,1,335431,327.57KB,2024-02-26 02:39:16
美国2a-VIP,1,23766,23.21KB,2024-02-26 02:40:21
