node_name,rate,origin_traffic,traffic,log_time
香港g1a-VIP,1,22938,22.4KB,2024-02-28 01:58:23
美国2a-VIP,1,424645,414.69KB,2024-02-28 01:59:07
美国2a-VIP,1,30122,29.42KB,2024-02-28 02:59:35
香港g1a-VIP,1,8379,8.18KB,2024-02-28 03:46:44
美国2a-VIP,1,90187,88.07KB,2024-02-28 03:47:55
美国2a-VIP,1,279293,272.75KB,2024-02-28 03:59:59
美国2a-VIP,1,52384,51.16KB,2024-02-28 05:00:17
香港g1a-VIP,1,19206,18.76KB,2024-02-28 05:01:58
美国3a-VIP,1,4341,4.24KB,2024-02-28 06:02:00
香港g1a-VIP,1,8379,8.18KB,2024-02-28 06:02:10
不限流量-美国2-VIP,0,25928,0B,2024-02-28 06:03:36
美国2a-VIP,1,370136,361.46KB,2024-02-28 06:03:46
香港g1a-VIP,1,9608,9.38KB,2024-02-28 07:02:21
不限流量-美国2-VIP,0,23584,0B,2024-02-28 07:03:55
美国2a-VIP,1,49961,48.79KB,2024-02-28 07:04:11
不限流量-美国2-VIP,0,23590,0B,2024-02-28 08:04:09
美国2a-VIP,1,373370,364.62KB,2024-02-28 08:04:36
香港g1a-VIP,1,17983,17.56KB,2024-02-28 08:05:35
美国3a-VIP,1,8604,8.4KB,2024-02-28 08:05:50
不限流量-美国2-VIP,0,16558,0B,2024-02-28 08:07:10
美国2a-VIP,1,349841,341.64KB,2024-02-28 08:07:38
印度a-VIP,1,1172621,1.12MB,2024-02-28 09:04:22
不限流量-美国2-VIP,0,23584,0B,2024-02-28 09:04:25
香港g1a-VIP,1,17983,17.56KB,2024-02-28 09:05:49
印度a-VIP,1,1531876,1.46MB,2024-02-28 09:07:23
印度a-VIP,1,57212113,54.56MB,2024-02-28 09:10:24
印度a-VIP,1,73586,71.86KB,2024-02-28 09:13:25
印度a-VIP,1,54833,53.55KB,2024-02-28 09:16:26
印度a-VIP,1,143202,139.85KB,2024-02-28 09:19:27
印度a-VIP,1,78424,76.59KB,2024-02-28 09:22:28
印度a-VIP,1,52126,50.9KB,2024-02-28 09:25:29
印度a-VIP,1,60940,59.51KB,2024-02-28 09:28:30
印度a-VIP,1,2870826,2.74MB,2024-02-28 09:31:30
印度a-VIP,1,104398,101.95KB,2024-02-28 09:34:31
印度a-VIP,1,50499,49.32KB,2024-02-28 09:37:32
印度a-VIP,1,603379,589.24KB,2024-02-28 09:40:33
印度a-VIP,1,55383,54.08KB,2024-02-28 09:43:34
印度a-VIP,1,50890,49.7KB,2024-02-28 09:46:35
印度a-VIP,1,384707,375.69KB,2024-02-28 09:49:36
印度a-VIP,1,89015,86.93KB,2024-02-28 09:52:37
印度a-VIP,1,73902,72.17KB,2024-02-28 09:55:38
印度a-VIP,1,1290959,1.23MB,2024-02-28 09:58:40
印度a-VIP,1,107064,104.55KB,2024-02-28 10:01:41
印度a-VIP,1,168756,164.8KB,2024-02-28 10:04:42
美国2a-VIP,1,168964,165KB,2024-02-28 10:05:42
印度a-VIP,1,372890,364.15KB,2024-02-28 10:07:43
不限流量-美国2-VIP,0,21236,0B,2024-02-28 10:07:50
美国2a-VIP,1,31,31B,2024-02-28 10:08:44
印度a-VIP,1,163508,159.68KB,2024-02-28 10:10:44
印度a-VIP,1,85523,83.52KB,2024-02-28 10:13:45
印度a-VIP,1,190329,185.87KB,2024-02-28 10:16:46
印度a-VIP,1,8990973,8.57MB,2024-02-28 10:19:47
印度a-VIP,1,75388,73.62KB,2024-02-28 10:22:48
印度a-VIP,1,45117,44.06KB,2024-02-28 10:25:49
印度a-VIP,1,100879,98.51KB,2024-02-28 10:28:50
印度a-VIP,1,87047,85.01KB,2024-02-28 10:31:51
印度a-VIP,1,829882,810.43KB,2024-02-28 10:34:53
不限流量-美国2-VIP,0,234448,0B,2024-02-28 10:35:03
美国2a-VIP,1,238074,232.49KB,2024-02-28 10:36:01
香港g1a-VIP,1,197070,192.45KB,2024-02-28 10:36:18
美国3a-VIP,1,225222,219.94KB,2024-02-28 10:37:08
新加坡2a-VIP,1,852,852B,2024-02-28 10:37:28
日本7a-VIP,1,852,852B,2024-02-28 10:37:32
日本3a-VIP,1,852,852B,2024-02-28 10:37:34
英国a-VIP,1,852,852B,2024-02-28 10:37:36
美国4a-VIP,1,426,426B,2024-02-28 10:37:37
印尼a-VIP,1,426,426B,2024-02-28 10:37:43
日本4a-VIP,1,852,852B,2024-02-28 10:37:46
台湾3a-VIP,1,852,852B,2024-02-28 10:37:49
日本1a-VIP,1,852,852B,2024-02-28 10:37:51
美国3b-VIP,1,426,426B,2024-02-28 10:37:51
印度a-VIP,1,905211,884KB,2024-02-28 10:37:54
意大利a-VIP,1,852,852B,2024-02-28 10:38:03
不限流量-美国2-VIP,0,760063,0B,2024-02-28 10:38:04
阿根廷b-VIP,1,852,852B,2024-02-28 10:38:05
新加坡3a-VIP,1,1704,1.66KB,2024-02-28 10:38:08
土耳其b-VIP,1,852,852B,2024-02-28 10:38:13
阿联酋a-VIP,1,852,852B,2024-02-28 10:38:14
德国a-VIP,1,852,852B,2024-02-28 10:38:15
俄国a-VIP,1,852,852B,2024-02-28 10:38:20
日本6b-VIP,1,852,852B,2024-02-28 10:38:22
香港t1a-VIP,1,852,852B,2024-02-28 10:38:38
美国5a-VIP,1,426,426B,2024-02-28 10:38:40
南非-VIP,1,426,426B,2024-02-28 10:38:41
法国1b-VIP,1,852,852B,2024-02-28 10:38:43
香港g2a-VIP,1,852,852B,2024-02-28 10:38:53
日本5b-VIP,1,852,852B,2024-02-28 10:38:56
马来西亚b-VIP,1,852,852B,2024-02-28 10:39:00
美国2a-VIP,1,316149,308.74KB,2024-02-28 10:39:02
美国1b-VIP,1,426,426B,2024-02-28 10:39:04
香港g3a-VIP,1,852,852B,2024-02-28 10:39:06
泰国a-VIP,1,852,852B,2024-02-28 10:39:11
日本2a-VIP,1,852,852B,2024-02-28 10:39:13
bt下载a-VIP,1,852,852B,2024-02-28 10:39:16
香港g1a-VIP,1,161127,157.35KB,2024-02-28 10:39:20
不限流量-日本-VIP,0,426,0B,2024-02-28 10:39:20
台湾5a-VIP,1,852,852B,2024-02-28 10:39:21
越南a-VIP,1,852,852B,2024-02-28 10:39:30
不限流量-法国2-VIP,0,426,0B,2024-02-28 10:39:38
法国2a-VIP,1,852,852B,2024-02-28 10:39:39
台湾0a-VIP,1,852,852B,2024-02-28 10:39:40
澳洲a-VIP,1,852,852B,2024-02-28 10:39:41
台湾2a-VIP,1,852,852B,2024-02-28 10:39:42
不限流量-法国3-VIP,0,426,0B,2024-02-28 10:39:43
美国4b-VIP,1,426,426B,2024-02-28 10:39:44
美国1a-VIP,1,426,426B,2024-02-28 10:39:46
不限流量-法国1-VIP,0,426,0B,2024-02-28 10:39:50
加国a-VIP,1,852,852B,2024-02-28 10:39:51
美国3a-VIP,1,50494,49.31KB,2024-02-28 10:40:10
美国2b-VIP,1,426,426B,2024-02-28 10:40:11
台湾4a-VIP,1,852,852B,2024-02-28 10:40:13
菲律宾a-VIP,1,852,852B,2024-02-28 10:40:18
韩国b-VIP,1,852,852B,2024-02-28 10:40:22
印度a-VIP,1,59391,58KB,2024-02-28 10:40:55
不限流量-美国2-VIP,0,747505,0B,2024-02-28 10:41:06
不限流量-美国1-VIP,0,426,0B,2024-02-28 10:41:26
不限流量-美国3-VIP,0,426,0B,2024-02-28 10:41:47
美国2a-VIP,1,162467,158.66KB,2024-02-28 10:42:04
香港g1a-VIP,1,346905,338.77KB,2024-02-28 10:42:21
美国3a-VIP,1,514,514B,2024-02-28 10:43:11
印尼a-VIP,1,426,426B,2024-02-28 10:43:44
印度a-VIP,1,61221,59.79KB,2024-02-28 10:43:56
不限流量-美国2-VIP,0,72273,0B,2024-02-28 10:44:07
美国2a-VIP,1,90855,88.73KB,2024-02-28 10:45:06
香港g1a-VIP,1,356600,348.24KB,2024-02-28 10:45:22
美国3a-VIP,1,24834,24.25KB,2024-02-28 10:46:13
印度a-VIP,1,64270,62.76KB,2024-02-28 10:46:57
不限流量-美国2-VIP,0,25916,0B,2024-02-28 10:47:08
美国2a-VIP,1,170130,166.14KB,2024-02-28 10:48:07
香港g1a-VIP,1,422782,412.87KB,2024-02-28 10:48:23
美国3a-VIP,1,378,378B,2024-02-28 10:49:15
印度a-VIP,1,103806,101.37KB,2024-02-28 10:49:58
美国2a-VIP,1,61896639,59.03MB,2024-02-28 10:51:09
香港g1a-VIP,1,2874181,2.74MB,2024-02-28 10:51:24
美国3a-VIP,1,644,644B,2024-02-28 10:52:17
印度a-VIP,1,91321,89.18KB,2024-02-28 10:52:59
不限流量-美国2-VIP,0,2432862,0B,2024-02-28 10:53:10
美国2a-VIP,1,165173,161.3KB,2024-02-28 10:54:10
香港g1a-VIP,1,409062,399.47KB,2024-02-28 10:54:25
印度a-VIP,1,971277,948.51KB,2024-02-28 10:56:00
美国2a-VIP,1,130644,127.58KB,2024-02-28 10:57:12
香港g1a-VIP,1,85853,83.84KB,2024-02-28 10:57:26
美国3a-VIP,1,14827,14.48KB,2024-02-28 10:58:21
印度a-VIP,1,56125,54.81KB,2024-02-28 10:59:01
不限流量-美国2-VIP,0,104597,0B,2024-02-28 10:59:13
美国2a-VIP,1,41348113,39.43MB,2024-02-28 11:00:14
印度a-VIP,1,1875486,1.79MB,2024-02-28 11:02:02
不限流量-美国2-VIP,0,326,0B,2024-02-28 11:02:14
德国a-VIP,1,852,852B,2024-02-28 11:02:29
日本6b-VIP,1,852,852B,2024-02-28 11:02:30
俄国a-VIP,1,852,852B,2024-02-28 11:02:34
新加坡2a-VIP,1,852,852B,2024-02-28 11:02:39
香港t1a-VIP,1,852,852B,2024-02-28 11:02:46
阿联酋a-VIP,1,852,852B,2024-02-28 11:02:47
南非-VIP,1,426,426B,2024-02-28 11:02:51
美国5a-VIP,1,426,426B,2024-02-28 11:02:54
英国a-VIP,1,852,852B,2024-02-28 11:02:58
法国1b-VIP,1,852,852B,2024-02-28 11:02:59
香港g2a-VIP,1,852,852B,2024-02-28 11:03:01
日本5b-VIP,1,852,852B,2024-02-28 11:03:05
马来西亚b-VIP,1,852,852B,2024-02-28 11:03:06
日本1a-VIP,1,852,852B,2024-02-28 11:03:07
香港g3a-VIP,1,852,852B,2024-02-28 11:03:15
美国2a-VIP,1,187928,183.52KB,2024-02-28 11:03:15
