node_name,rate,origin_traffic,traffic,log_time
不限流量-美国2-VIP,0,33582,0B,2024-02-18 00:11:43
美国2a-VIP,1,1145437,1.09MB,2024-02-18 00:11:45
美国3a-VIP,1,8719,8.51KB,2024-02-18 00:12:02
美国2a-VIP,1,11402,11.13KB,2024-02-18 00:14:47
美国3a-VIP,1,696,696B,2024-02-18 00:15:03
不限流量-美国2-VIP,0,5807,0B,2024-02-18 00:29:47
美国2a-VIP,1,28559,27.89KB,2024-02-18 00:29:55
美国3a-VIP,1,696,696B,2024-02-18 00:30:10
不限流量-美国2-VIP,0,30634,0B,2024-02-18 00:32:48
美国2a-VIP,1,11036,10.78KB,2024-02-18 00:32:56
美国3a-VIP,1,348,348B,2024-02-18 00:33:11
美国2a-VIP,1,5387,5.26KB,2024-02-18 01:39:25
不限流量-美国2-VIP,0,33598,0B,2024-02-18 01:39:36
美国3a-VIP,1,348,348B,2024-02-18 01:39:37
美国2a-VIP,1,16088,15.71KB,2024-02-18 01:42:26
不限流量-美国2-VIP,0,21278,0B,2024-02-18 01:42:37
美国3a-VIP,1,9554,9.33KB,2024-02-18 01:42:39
香港g1a-VIP,1,4955,4.84KB,2024-02-18 01:42:59
美国2a-VIP,1,747028,729.52KB,2024-02-18 03:43:13
香港g1a-VIP,1,50943,49.75KB,2024-02-18 03:43:23
美国3a-VIP,1,13131,12.82KB,2024-02-18 03:43:29
不限流量-美国2-VIP,0,39638,0B,2024-02-18 03:44:14
美国2a-VIP,1,40994,40.03KB,2024-02-18 03:46:14
美国3a-VIP,1,696,696B,2024-02-18 03:46:30
印度a-VIP,1,165537,161.66KB,2024-02-18 03:58:18
美国2a-VIP,1,39050,38.13KB,2024-02-18 04:04:21
美国3a-VIP,1,8848,8.64KB,2024-02-18 04:04:38
不限流量-美国2-VIP,0,109480,0B,2024-02-18 04:05:32
美国2a-VIP,1,52381,51.15KB,2024-02-18 04:07:22
香港g1a-VIP,1,9884,9.65KB,2024-02-18 04:07:27
印度a-VIP,1,557580,544.51KB,2024-02-18 04:37:26
美国3a-VIP,1,696,696B,2024-02-18 06:02:25
美国2a-VIP,1,122797,119.92KB,2024-02-18 06:03:42
不限流量-美国2-VIP,0,33606,0B,2024-02-18 06:03:42
美国3a-VIP,1,15568,15.2KB,2024-02-18 06:05:26
美国2a-VIP,1,29569,28.88KB,2024-02-18 06:06:43
不限流量-美国2-VIP,0,15279,0B,2024-02-18 06:06:43
不限流量-美国2-VIP,0,40675,0B,2024-02-18 07:21:58
美国2a-VIP,1,14130,13.8KB,2024-02-18 07:22:10
美国3a-VIP,1,8382,8.19KB,2024-02-18 07:23:53
美国2a-VIP,1,22311,21.79KB,2024-02-18 07:37:16
美国3a-VIP,1,696,696B,2024-02-18 07:38:59
美国2a-VIP,1,22983,22.44KB,2024-02-18 07:40:17
香港g1a-VIP,1,5233,5.11KB,2024-02-18 07:41:05
美国3a-VIP,1,348,348B,2024-02-18 07:42:00
美国3a-VIP,1,348,348B,2024-02-18 07:51:04
香港g1a-VIP,1,50895,49.7KB,2024-02-18 08:02:09
美国4a-VIP,1,896601,875.59KB,2024-02-18 08:02:09
美国3a-VIP,1,522,522B,2024-02-18 08:03:09
不限流量-美国2-VIP,0,33576,0B,2024-02-18 08:04:16
美国2a-VIP,1,13704,13.38KB,2024-02-18 08:04:26
美国4a-VIP,1,3261266,3.11MB,2024-02-18 08:05:10
不限流量-美国2-VIP,0,17622,0B,2024-02-18 08:19:20
美国3a-VIP,1,13719,13.4KB,2024-02-18 08:21:16
美国3a-VIP,1,348,348B,2024-02-18 09:03:33
不限流量-美国2-VIP,0,33582,0B,2024-02-18 09:04:39
美国2a-VIP,1,5133,5.01KB,2024-02-18 09:04:53
美国3a-VIP,1,1044,1.02KB,2024-02-18 09:06:35
美国3a-VIP,1,43909,42.88KB,2024-02-18 09:27:45
不限流量-美国2-VIP,0,320508,0B,2024-02-18 09:28:53
美国2a-VIP,1,36718025,35.02MB,2024-02-18 09:29:06
香港t1a-VIP,1,426,426B,2024-02-18 09:29:17
香港g1a-VIP,1,491193,479.68KB,2024-02-18 09:29:28
美国3a-VIP,1,62055,60.6KB,2024-02-18 09:30:47
不限流量-美国2-VIP,0,96347,0B,2024-02-18 09:31:54
美国2a-VIP,1,9923320,9.46MB,2024-02-18 09:32:07
香港g1a-VIP,1,50905,49.71KB,2024-02-18 09:32:28
美国3a-VIP,1,348,348B,2024-02-18 09:45:54
不限流量-美国2-VIP,0,7818,0B,2024-02-18 09:47:00
美国2a-VIP,1,65808,64.27KB,2024-02-18 09:47:14
美国3a-VIP,1,696,696B,2024-02-18 09:48:55
不限流量-美国2-VIP,0,5805,0B,2024-02-18 09:50:01
美国2a-VIP,1,27161,26.52KB,2024-02-18 09:50:16
香港g1a-VIP,1,7632,7.45KB,2024-02-18 09:50:33
美国3a-VIP,1,6448,6.3KB,2024-02-18 10:01:02
美国2a-VIP,1,122809,119.93KB,2024-02-18 10:02:22
